time,mouse_x,mouse_y,mouse_speed_x,mouse_speed_y,neuron_0,neuron_1,neuron_2,neuron_3
1700582556.721664, 296, 312, -7, 0, 0, 1, 0, 0
1700582556.738743, 291, 312, -5, 0, 0, 1, 0, 0
1700582556.755618, 289, 312, -2, 0, 0, 1, 0, 0
1700582556.772494, 286, 312, -3, 0, 0, 1, 0, 0
1700582556.7900538, 282, 312, -4, 0, 0, 0, 0, 0
1700582556.8066628, 279, 312, -3, 0, 0, 0, 0, 0
1700582556.823935, 273, 312, -6, 0, 0, 0, 0, 0
1700582556.8409998, 269, 312, -4, 0, 0, 0, 0, 0
1700582556.856985, 267, 312, -2, 0, 0, 0, 0, 0
1700582556.873984, 262, 312, -5, 0, 0, 0, 0, 0
1700582556.890951, 256, 312, -6, 0, 0, 0, 0, 0
1700582556.9078999, 250, 312, -6, 0, 0, 0, 0, 0
1700582556.925018, 240, 312, -10, 0, 0, 1, 0, 0
1700582556.942838, 226, 312, -14, 0, 0, 1, 0, 0
1700582556.959566, 218, 312, -8, 0, 0, 1, 0, 0
1700582556.975717, 205, 311, -13, -1, 0, 1, 0, 0
1700582556.992964, 197, 310, -8, -1, 0, 0, 0, 0
1700582557.008918, 194, 310, -3, 0, 0, 0, 0, 0
1700582557.0265138, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.0437381, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.059922, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.076158, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.092853, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.1093602, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.1259751, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.1429682, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.1609411, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.178174, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.1955352, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.212362, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.229864, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.245913, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.2634969, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.2805939, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.297577, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.314225, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.331658, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.348566, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.365396, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.381772, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.3986628, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.415041, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.432153, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.449009, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.466919, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.483129, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.5004458, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.517835, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.5350242, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.552605, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.5687628, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.5857081, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.602785, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.6192589, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.6369028, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.653996, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.670515, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.687244, 194, 310, 0, 0, 0, 0, 0, 0
1700582557.704674, 196, 310, 2, 0, 0, 0, 0, 0
1700582557.7221508, 199, 310, 3, 0, 0, 0, 0, 0
1700582557.7387688, 207, 309, 8, -1, 1, 0, 0, 0
1700582557.755213, 217, 309, 10, 0, 1, 0, 0, 0
1700582557.770626, 231, 308, 14, -1, 1, 0, 0, 0
1700582557.787513, 241, 308, 10, 0, 1, 0, 0, 0
1700582557.80464, 256, 308, 15, 0, 0, 0, 0, 0
1700582557.821641, 280, 308, 24, 0, 0, 0, 0, 0
1700582557.838617, 295, 308, 15, 0, 0, 0, 0, 0
1700582557.85526, 312, 308, 17, 0, 0, 0, 0, 0
1700582557.871974, 327, 308, 15, 0, 0, 0, 0, 0
1700582557.889432, 336, 308, 9, 0, 0, 0, 0, 0
1700582557.906105, 347, 308, 11, 0, 0, 0, 0, 0
1700582557.923622, 355, 307, 8, -1, 0, 0, 0, 0
1700582557.939969, 366, 307, 11, 0, 0, 0, 0, 0
1700582557.956861, 375, 307, 9, 0, 0, 0, 0, 0
1700582557.9739351, 385, 307, 10, 0, 0, 0, 0, 0
1700582557.9910212, 395, 307, 10, 0, 0, 0, 0, 0
1700582558.0088398, 409, 307, 14, 0, 0, 0, 0, 0
1700582558.025258, 420, 307, 11, 0, 0, 0, 0, 0
1700582558.042867, 430, 307, 10, 0, 0, 0, 0, 0
1700582558.059365, 443, 307, 13, 0, 0, 0, 0, 0
1700582558.075927, 453, 307, 10, 0, 0, 0, 0, 0
1700582558.0933251, 466, 307, 13, 0, 0, 0, 0, 0
1700582558.111124, 480, 306, 14, -1, 0, 0, 0, 0
1700582558.1273448, 496, 305, 16, -1, 0, 0, 0, 0
1700582558.144573, 514, 305, 18, 0, 1, 0, 0, 0
1700582558.161383, 530, 304, 16, -1, 1, 0, 0, 0
1700582558.178466, 544, 303, 14, -1, 1, 0, 0, 0
1700582558.19523, 562, 303, 18, 0, 1, 0, 0, 0
1700582558.212636, 576, 303, 14, 0, 1, 0, 0, 0
1700582558.2289312, 591, 303, 15, 0, 1, 0, 0, 0
1700582558.2463539, 605, 302, 14, -1, 1, 0, 0, 0
1700582558.264142, 617, 302, 12, 0, 1, 0, 0, 0
1700582558.280829, 630, 302, 13, 0, 1, 0, 0, 0
1700582558.298073, 650, 302, 20, 0, 1, 0, 0, 0
1700582558.314976, 663, 302, 13, 0, 1, 0, 0, 0
1700582558.3310888, 674, 302, 11, 0, 1, 0, 0, 0
1700582558.348586, 686, 302, 12, 0, 0, 0, 0, 0
1700582558.365012, 696, 302, 10, 0, 0, 0, 0, 0
1700582558.382114, 706, 302, 10, 0, 0, 0, 0, 0
1700582558.399915, 718, 302, 12, 0, 0, 0, 0, 0
1700582558.41678, 728, 301, 10, -1, 1, 0, 0, 0
1700582558.4334662, 736, 301, 8, 0, 1, 0, 0, 0
1700582558.450177, 746, 301, 10, 0, 1, 0, 0, 0
1700582558.468003, 757, 301, 11, 0, 1, 0, 0, 0
1700582558.484376, 763, 301, 6, 0, 0, 0, 0, 0
1700582558.5015838, 770, 301, 7, 0, 0, 0, 0, 0
1700582558.518653, 776, 301, 6, 0, 0, 0, 0, 0
1700582558.535192, 782, 301, 6, 0, 0, 0, 0, 0
1700582558.551281, 786, 301, 4, 0, 0, 0, 0, 0
1700582558.5687308, 793, 300, 7, -1, 0, 0, 0, 0
1700582558.587142, 800, 300, 7, 0, 0, 0, 0, 0
1700582558.6051672, 813, 300, 13, 0, 0, 0, 0, 0
1700582558.622299, 820, 300, 7, 0, 0, 0, 0, 0
1700582558.639715, 828, 300, 8, 0, 0, 0, 0, 0
1700582558.6563861, 835, 299, 7, -1, 0, 0, 0, 0
1700582558.673944, 842, 299, 7, 0, 0, 0, 0, 0
1700582558.690175, 849, 299, 7, 0, 1, 0, 0, 0
1700582558.7082639, 860, 299, 11, 0, 1, 0, 0, 0
1700582558.724567, 868, 298, 8, -1, 1, 0, 0, 0
1700582558.740931, 875, 298, 7, 0, 1, 0, 0, 0
1700582558.757927, 882, 298, 7, 0, 1, 0, 0, 0
1700582558.77473, 891, 298, 9, 0, 1, 0, 0, 0
1700582558.791797, 903, 298, 12, 0, 1, 0, 0, 0
1700582558.8088572, 913, 298, 10, 0, 1, 0, 0, 0
1700582558.826731, 928, 298, 15, 0, 0, 0, 0, 0
1700582558.84334, 944, 298, 16, 0, 0, 0, 0, 0
1700582558.860215, 962, 298, 18, 0, 0, 0, 0, 0
1700582558.877753, 977, 298, 15, 0, 0, 0, 0, 0
1700582558.8947341, 997, 298, 20, 0, 1, 0, 0, 0
1700582558.910902, 1008, 298, 11, 0, 1, 0, 0, 0
1700582558.927168, 1021, 298, 13, 0, 1, 0, 0, 0
1700582558.9445, 1030, 298, 9, 0, 1, 0, 0, 0
1700582558.961185, 1035, 298, 5, 0, 1, 0, 0, 0
1700582558.977908, 1037, 298, 2, 0, 1, 0, 0, 0
1700582558.995175, 1037, 298, 0, 0, 1, 0, 0, 0
1700582559.012214, 1037, 298, 0, 0, 1, 0, 0, 0
1700582559.029852, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.0468102, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.063369, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.080937, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.09778, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.114617, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.131006, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.148572, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.164581, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.1813068, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.198854, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.215759, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.231704, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.249171, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.266346, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.283693, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.3007832, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.3179991, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.334165, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.351443, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.369003, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.3854039, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.403202, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.4194949, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.436343, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.4536, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.470256, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.487989, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.5043578, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.521857, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.538291, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.555465, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.572593, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.5899441, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.606177, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.623252, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.64046, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.6579142, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.6742861, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.691266, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.7089431, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.725193, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.7426188, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.759812, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.776125, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.7933, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.81106, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.827158, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.844185, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.861403, 1037, 298, 0, 0, 0, 0, 0, 0
1700582559.878357, 1037, 297, 0, -1, 0, 0, 0, 0
1700582559.895802, 1037, 295, 0, -2, 0, 0, 0, 0
1700582559.912527, 1036, 292, -1, -3, 0, 0, 0, 0
1700582559.928778, 1035, 285, -1, -7, 0, 0, 0, 0
1700582559.945726, 1034, 278, -1, -7, 0, 0, 0, 0
1700582559.962686, 1032, 264, -2, -14, 0, 0, 0, 0
1700582559.980642, 1030, 251, -2, -13, 0, 0, 1, 0
1700582559.99855, 1027, 231, -3, -20, 0, 0, 1, 0
1700582560.0155141, 1027, 219, 0, -12, 0, 0, 1, 0
1700582560.032434, 1027, 212, 0, -7, 0, 0, 1, 0
1700582560.0494678, 1027, 204, 0, -8, 0, 0, 1, 0
1700582560.066439, 1028, 194, 1, -10, 0, 0, 1, 0
1700582560.083576, 1029, 185, 1, -9, 0, 0, 1, 0
1700582560.10052, 1031, 174, 2, -11, 0, 0, 1, 0
1700582560.117259, 1032, 170, 1, -4, 0, 0, 0, 0
1700582560.135078, 1032, 168, 0, -2, 0, 0, 0, 0
1700582560.1513011, 1032, 166, 0, -2, 0, 0, 0, 0
1700582560.168755, 1033, 163, 1, -3, 0, 0, 0, 0
1700582560.1855779, 1033, 162, 0, -1, 0, 0, 0, 0
1700582560.2017012, 1033, 161, 0, -1, 0, 0, 0, 0
1700582560.219703, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.236257, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.253591, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.270211, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.287147, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.303968, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.321892, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.338783, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.355577, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.3726258, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.3898659, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.406026, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.4233851, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.440831, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.457921, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.47498, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.491432, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.508397, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.525443, 1033, 161, 0, 0, 0, 0, 0, 0
1700582560.542766, 1033, 162, 0, 1, 0, 0, 0, 0
1700582560.559388, 1033, 165, 0, 3, 0, 0, 0, 0
1700582560.576649, 1035, 172, 2, 7, 0, 0, 0, 0
1700582560.593132, 1035, 183, 0, 11, 0, 0, 0, 1
1700582560.609461, 1036, 197, 1, 14, 0, 0, 0, 1
1700582560.626702, 1038, 217, 2, 20, 0, 0, 0, 1
1700582560.643771, 1040, 236, 2, 19, 0, 0, 0, 1
1700582560.660794, 1041, 252, 1, 16, 0, 0, 0, 1
1700582560.6780128, 1042, 266, 1, 14, 0, 0, 0, 1
1700582560.694533, 1043, 275, 1, 9, 0, 0, 0, 1
1700582560.711981, 1043, 284, 0, 9, 0, 0, 0, 1
1700582560.729572, 1044, 294, 1, 10, 0, 0, 0, 1
1700582560.7470698, 1044, 309, 0, 15, 0, 0, 0, 1
1700582560.7635021, 1044, 318, 0, 9, 0, 0, 0, 1
1700582560.780884, 1044, 329, 0, 11, 0, 0, 0, 1
1700582560.798178, 1044, 337, 0, 8, 0, 0, 0, 1
1700582560.81471, 1044, 343, 0, 6, 0, 0, 0, 1
1700582560.831724, 1045, 350, 1, 7, 0, 0, 0, 1
1700582560.8481212, 1045, 352, 0, 2, 0, 0, 0, 1
1700582560.865032, 1045, 354, 0, 2, 0, 0, 0, 0
1700582560.882565, 1045, 355, 0, 1, 0, 0, 0, 0
1700582560.899745, 1045, 356, 0, 1, 0, 0, 0, 0
1700582560.916738, 1045, 356, 0, 0, 0, 0, 0, 0
1700582560.933642, 1045, 356, 0, 0, 0, 0, 0, 0
1700582560.9502552, 1045, 356, 0, 0, 0, 0, 0, 0
1700582560.9675531, 1045, 356, 0, 0, 0, 0, 0, 0
1700582560.984281, 1045, 356, 0, 0, 0, 0, 0, 0
1700582561.001934, 1045, 356, 0, 0, 0, 0, 0, 0
1700582561.018087, 1045, 356, 0, 0, 0, 0, 0, 0
1700582561.0350468, 1045, 356, 0, 0, 0, 0, 0, 0
